2023-10-01 00:00:32,848 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-09-30 23:59:32, qcd: 2023-09-30 23:58:32, count:0
2023-10-01 00:01:32,793 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:00:32, qcd: 2023-09-30 23:59:32, count:0
2023-10-01 00:02:32,460 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:01:32, qcd: 2023-10-01 00:00:32, count:0
2023-10-01 00:03:32,619 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:02:32, qcd: 2023-10-01 00:01:32, count:0
2023-10-01 00:04:32,477 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:03:32, qcd: 2023-10-01 00:02:32, count:0
2023-10-01 00:05:32,538 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:04:32, qcd: 2023-10-01 00:03:32, count:0
2023-10-01 00:06:32,495 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:05:32, qcd: 2023-10-01 00:04:32, count:0
2023-10-01 00:07:32,464 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:06:32, qcd: 2023-10-01 00:05:32, count:0
2023-10-01 00:08:32,567 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:07:32, qcd: 2023-10-01 00:06:32, count:0
2023-10-01 00:09:32,819 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:08:32, qcd: 2023-10-01 00:07:32, count:0
2023-10-01 00:10:32,514 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:09:32, qcd: 2023-10-01 00:08:32, count:0
2023-10-01 00:11:32,443 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:10:32, qcd: 2023-10-01 00:09:32, count:0
2023-10-01 00:12:32,569 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:11:32, qcd: 2023-10-01 00:10:32, count:0
2023-10-01 00:13:32,612 DEBUG ==> yd : 2023-09-30, td: 2023-10-01, cd: 2023-10-01 00:12:32, qcd: 2023-10-01 00:11:32, count:0
