2023-01-29 00:00:32,121 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-28 23:59:31, qcd: 2023-01-28 23:58:31, count:0
2023-01-29 00:01:31,860 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:00:31, qcd: 2023-01-28 23:59:31, count:0
2023-01-29 00:02:31,869 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:01:31, qcd: 2023-01-29 00:00:31, count:0
2023-01-29 00:03:32,171 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:02:31, qcd: 2023-01-29 00:01:31, count:0
2023-01-29 00:04:31,902 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:03:31, qcd: 2023-01-29 00:02:31, count:0
2023-01-29 00:05:31,871 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:04:31, qcd: 2023-01-29 00:03:31, count:0
2023-01-29 00:06:31,745 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:05:31, qcd: 2023-01-29 00:04:31, count:0
2023-01-29 00:07:32,177 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:06:31, qcd: 2023-01-29 00:05:31, count:0
2023-01-29 00:08:31,808 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:07:31, qcd: 2023-01-29 00:06:31, count:0
2023-01-29 00:09:31,793 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:08:31, qcd: 2023-01-29 00:07:31, count:0
2023-01-29 00:10:31,825 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:09:31, qcd: 2023-01-29 00:08:31, count:0
2023-01-29 00:11:31,813 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:10:31, qcd: 2023-01-29 00:09:31, count:0
2023-01-29 00:12:31,792 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:11:31, qcd: 2023-01-29 00:10:31, count:0
2023-01-29 00:13:31,844 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:12:31, qcd: 2023-01-29 00:11:31, count:0
2023-01-29 00:14:31,920 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:13:31, qcd: 2023-01-29 00:12:31, count:0
2023-01-29 00:15:31,796 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:14:31, qcd: 2023-01-29 00:13:31, count:0
2023-01-29 00:16:31,821 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:15:31, qcd: 2023-01-29 00:14:31, count:0
2023-01-29 00:17:31,720 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:16:31, qcd: 2023-01-29 00:15:31, count:0
2023-01-29 00:18:31,812 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:17:31, qcd: 2023-01-29 00:16:31, count:0
2023-01-29 00:19:31,661 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:18:31, qcd: 2023-01-29 00:17:31, count:0
2023-01-29 00:20:31,673 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:19:31, qcd: 2023-01-29 00:18:31, count:0
2023-01-29 00:21:31,751 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:20:31, qcd: 2023-01-29 00:19:31, count:0
2023-01-29 00:22:31,823 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:21:31, qcd: 2023-01-29 00:20:31, count:0
2023-01-29 00:23:31,750 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:22:31, qcd: 2023-01-29 00:21:31, count:0
2023-01-29 00:24:32,062 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:23:31, qcd: 2023-01-29 00:22:31, count:0
2023-01-29 00:25:31,813 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:24:31, qcd: 2023-01-29 00:23:31, count:0
2023-01-29 00:26:31,843 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:25:31, qcd: 2023-01-29 00:24:31, count:0
2023-01-29 00:27:31,818 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:26:31, qcd: 2023-01-29 00:25:31, count:0
2023-01-29 00:28:31,910 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:27:31, qcd: 2023-01-29 00:26:31, count:0
2023-01-29 00:29:31,834 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:28:31, qcd: 2023-01-29 00:27:31, count:0
2023-01-29 00:30:31,799 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:29:31, qcd: 2023-01-29 00:28:31, count:0
2023-01-29 00:31:31,849 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:30:31, qcd: 2023-01-29 00:29:31, count:0
2023-01-29 00:32:31,879 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:31:31, qcd: 2023-01-29 00:30:31, count:0
2023-01-29 00:33:31,819 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:32:31, qcd: 2023-01-29 00:31:31, count:0
2023-01-29 00:34:31,819 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:33:31, qcd: 2023-01-29 00:32:31, count:0
2023-01-29 00:35:31,858 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:34:31, qcd: 2023-01-29 00:33:31, count:0
2023-01-29 00:36:31,684 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:35:31, qcd: 2023-01-29 00:34:31, count:0
2023-01-29 00:37:31,660 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:36:31, qcd: 2023-01-29 00:35:31, count:0
2023-01-29 00:38:31,670 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:37:31, qcd: 2023-01-29 00:36:31, count:0
2023-01-29 00:39:31,721 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:38:31, qcd: 2023-01-29 00:37:31, count:0
2023-01-29 00:40:31,718 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:39:31, qcd: 2023-01-29 00:38:31, count:0
2023-01-29 00:41:31,767 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:40:31, qcd: 2023-01-29 00:39:31, count:0
2023-01-29 00:42:31,759 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:41:31, qcd: 2023-01-29 00:40:31, count:0
2023-01-29 00:43:31,815 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:42:31, qcd: 2023-01-29 00:41:31, count:0
2023-01-29 00:44:31,821 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:43:31, qcd: 2023-01-29 00:42:31, count:0
2023-01-29 00:45:31,785 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:44:31, qcd: 2023-01-29 00:43:31, count:0
2023-01-29 00:46:31,734 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:45:31, qcd: 2023-01-29 00:44:31, count:0
2023-01-29 00:47:31,833 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:46:31, qcd: 2023-01-29 00:45:31, count:0
2023-01-29 00:48:31,775 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:47:31, qcd: 2023-01-29 00:46:31, count:0
2023-01-29 00:49:31,788 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:48:31, qcd: 2023-01-29 00:47:31, count:0
2023-01-29 00:50:31,715 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:49:31, qcd: 2023-01-29 00:48:31, count:0
2023-01-29 00:51:31,714 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:50:31, qcd: 2023-01-29 00:49:31, count:0
2023-01-29 00:52:31,739 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:51:31, qcd: 2023-01-29 00:50:31, count:0
2023-01-29 00:53:31,997 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:52:31, qcd: 2023-01-29 00:51:31, count:0
2023-01-29 00:54:31,728 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:53:31, qcd: 2023-01-29 00:52:31, count:0
2023-01-29 00:55:31,993 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:54:31, qcd: 2023-01-29 00:53:31, count:0
2023-01-29 00:56:31,807 DEBUG ==> yd : 2023-01-28, td: 2023-01-29, cd: 2023-01-29 00:55:31, qcd: 2023-01-29 00:54:31, count:0
