2023-09-19 00:00:33,002 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-18 23:59:32, qcd: 2023-09-18 23:58:32, count:0
2023-09-19 00:01:32,385 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:00:32, qcd: 2023-09-18 23:59:32, count:0
2023-09-19 00:02:32,695 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:01:32, qcd: 2023-09-19 00:00:32, count:0
2023-09-19 00:03:32,267 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:02:32, qcd: 2023-09-19 00:01:32, count:0
2023-09-19 00:04:32,273 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:03:31, qcd: 2023-09-19 00:02:31, count:0
2023-09-19 00:05:32,265 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:04:31, qcd: 2023-09-19 00:03:31, count:0
2023-09-19 00:06:32,327 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:05:31, qcd: 2023-09-19 00:04:31, count:0
2023-09-19 00:07:32,232 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:06:31, qcd: 2023-09-19 00:05:31, count:0
2023-09-19 00:08:32,309 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:07:31, qcd: 2023-09-19 00:06:31, count:0
2023-09-19 00:09:32,265 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:08:31, qcd: 2023-09-19 00:07:31, count:0
2023-09-19 00:10:32,527 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:09:31, qcd: 2023-09-19 00:08:31, count:0
2023-09-19 00:11:32,332 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:10:32, qcd: 2023-09-19 00:09:32, count:0
2023-09-19 00:12:32,255 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:11:32, qcd: 2023-09-19 00:10:32, count:0
2023-09-19 00:13:32,741 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:12:31, qcd: 2023-09-19 00:11:31, count:0
2023-09-19 00:14:32,304 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:13:32, qcd: 2023-09-19 00:12:32, count:0
2023-09-19 00:15:32,414 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:14:32, qcd: 2023-09-19 00:13:32, count:0
2023-09-19 00:16:32,320 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:15:32, qcd: 2023-09-19 00:14:32, count:0
2023-09-19 00:17:32,327 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:16:32, qcd: 2023-09-19 00:15:32, count:0
2023-09-19 00:18:32,378 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:17:32, qcd: 2023-09-19 00:16:32, count:0
2023-09-19 00:19:32,243 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:18:32, qcd: 2023-09-19 00:17:32, count:0
2023-09-19 00:20:32,333 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:19:31, qcd: 2023-09-19 00:18:31, count:0
2023-09-19 00:21:32,699 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:20:31, qcd: 2023-09-19 00:19:31, count:0
2023-09-19 00:22:32,365 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:21:32, qcd: 2023-09-19 00:20:32, count:0
2023-09-19 00:23:32,361 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:22:32, qcd: 2023-09-19 00:21:32, count:0
2023-09-19 00:24:32,361 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:23:32, qcd: 2023-09-19 00:22:32, count:0
2023-09-19 00:25:32,407 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:24:32, qcd: 2023-09-19 00:23:32, count:0
2023-09-19 00:26:32,728 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:25:31, qcd: 2023-09-19 00:24:31, count:0
2023-09-19 00:27:32,346 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:26:32, qcd: 2023-09-19 00:25:32, count:0
2023-09-19 00:28:32,413 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:27:32, qcd: 2023-09-19 00:26:32, count:0
2023-09-19 00:29:32,418 DEBUG ==> yd : 2023-09-18, td: 2023-09-19, cd: 2023-09-19 00:28:32, qcd: 2023-09-19 00:27:32, count:0
